Worcester Polytech Inst, Dept Elect & Comp Engn, Worcester, MA 01906 USA	Cryptography & Information Security Laboratory Worcester Polytechnic Institute, Massachusetts, U.S.A.	false
IEEE	Cryptography & Information Security Laboratory Worcester Polytechnic Institute, Massachusetts, U.S.A.	false
Qualcomm Inc., San Diego	Electrical Engineering Department, Columbia University, New York, NY 10027, USA	false
National University of Defense Technology, Changsha	Electrical Engineering Department, Columbia University, New York, NY 10027, USA	false
Northwest Univ, Sch Informat & Technol, Xian, Peoples R China	Electrical Engineering Department, Columbia University, New York, NY 10027, USA	false
Electrical Engineering Department, Columbia University, New York, NY 10027, USA	Columbia Univ, Dept Elect & Comp Engn, New York, NY 10027 USA	true
Dept. of Psychol., Univ. of California, Santa Barbara, CA, USA|c|	Department of Mathematics, Bohai University, Jinzhou, PR China	false
National University of Singapore	Dept. of Psychol., Univ. of California, Santa Barbara, CA, USA|c|	false
Dept. of Psychol., Univ. of California, Santa Barbara, CA, USA|c|	Department of Psychiatry, Yale University, New Haven, CT 06519, USA	false
Nanjing Univ, State Key Lab Novel Software Technol, Nanjing, Peoples R China	Dept. of Psychol., Univ. of California, Santa Barbara, CA, USA|c|	false
Minnesota Univ., Minneapolis	Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN	true
Speech Technology Group, E.T.S.I. Telecomunicación, UPMSpain	Computer Science Department, Universidad Carlos III de Madrid, Leganés, Spain 28911	false
Soochow Univ, Dept Clothing Design & Engn, Suzhou, Peoples R China	Intel Labs, Santa Clara, USA	false
Soochow Univ, Dept Clothing Design & Engn, Suzhou, Peoples R China	Beijing Univ Aeronaut & Astronaut, Sch Math & Syst Sci, Beijing 100191, Peoples R China	false
Soochow Univ, Dept Clothing Design & Engn, Suzhou, Peoples R China	Fudan Univ, Sch Comp Sci, Shanghai Key Lab Intelligent Informat Proc, Shanghai, Peoples R China	false
Soochow Univ, Dept Clothing Design & Engn, Suzhou, Peoples R China	Department of Computer Science, Texas A&M University	false
bdong@math.ucla.edu and sjo@math.ucla.edu	Univ Arizona, Dept Math, Tucson, AZ 85721 USA	false
Jiangsu Provincial Key Laboratory of E-Business, Nanjing University of Finance and Economics, Nanjing, P.R. China	Huazhong Univ Sci & Technol, Serv Comp Technol & Syst Lab, Cluster & Grid Comp Lab, Sch Comp Sci & Technol, Wuhan 430074, Peoples R China	false
xidian university	tsinghua university	false
tsinghua university	fuzhou university	false
tsinghua university	chinese academy of sciences	false
Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	East China Normal University, China	false
Natl Univ Def Technol, Hefei, Peoples R China	Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	false
Tsinghua University, Beijing, China	Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	false
Institute for Infocomm Research, Singapore	Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	false
Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	Electronic Engineering Institute, Hefei, China	false
Huazhong University of Science and Technology(Huazhong University of Science and Technology,Huazhong Univ. of Sci. and Technol.),Wuhan,China	Gifu Univ, Grad Sch Med, Div Regenerat & Adv Med Sci, Dept Intelligent Image Informat, Gifu 5011194, Japan	false
University of Newcastle, upon Tyne	Nanjing Univ, Sch Elect Sci & Engn, Nanjing 210093, Jiangsu, Peoples R China	false
University of Newcastle, upon Tyne	Tsinghua Univ, Dept Math Sci, Beijing 100084, Peoples R China	false
Beijing Univ Posts & Telecommun, Wireless Tech Innovat Inst, Beijing 100088, Peoples R China	Beijing Univ Posts & Telecommun, Informat Theory & Technol Ctr, Beijing 100088, Peoples R China	false
University of Wisconsin--Madison	Beijing Univ Posts & Telecommun, Informat Theory & Technol Ctr, Beijing 100088, Peoples R China	false
MPT	Beijing Univ Posts & Telecommun, Informat Theory & Technol Ctr, Beijing 100088, Peoples R China	false
Univ Agr, Hebei Coll Fore Language, Baoding 071001, Hebei, Peoples R China	Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	false
Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	Dept. of Comput. Sci. & Eng., Univ. of South Florida, Tampa, FL, USA|c|	false
Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China	false
Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	China Exim Bank, Beijing, P.R. China 100009	false
Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	Department of Computer Science and Engineering, Northwestern Polytechnical University, 710072 Xi’an, P.R.China	false
Institute of Mathematics, Beijing Jiaotong University, Beijing 100044, PR China	Beijing Univ Technol, Signal & Informat Proc Lab, Beijing, Peoples R China	false
UNIV MINNESOTA,MINNEAPOLIS,MN 55455	Department of Applied Mathematics, National Chiao Tung University, Hsinchu 300, Taiwan, ROC	false
xidian university	national university of defense technology	false
national university of defense technology	chinese academy of sciences	false
peking university	national university of defense technology	false
LOOK Effects, Canada	Gnomon School of Visual Effects	false
Department of Computer Science and Engineering, Shanghai Jiao Tong University,	Corresponding author.	false
Oregon State Univ, Sch Elect Engn & Comp Sci, Corvallis, OR 97331 USA	Department of Computer Science and Engineering, Shanghai Jiao Tong University,	false
Pennsylvania State University, University Park, Pennsylvania	National Mobile Communications Research Lab., Southeast University, Nanjing, China	false
CMC Limited, 115 Sarojini Devi Road, Secunderabad - 500 003, India	AT&T Labs Research	false
School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, Oregon	Duke Univ., Durham	false
School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, Oregon	Natl Univ Ireland Univ Coll Cork, Dept Microelect Engn, Cork, Ireland	false
School of Computer Science and Information Technology, Northeast Normal University, Changchun, China	Division of Biological Sciences, Numerical Terradynamic Simulation Group, the University of Montana (UM), UM, Polson, Missoula, MT, USA	false
Department of Electrical and Computer Engineering, National University of Singapore, 10 Kent Ridge Crescent, Singapore 119260, Singapore	Department of Electrical and Computer Engineering National University of Singapore 4 Engineering Drive 3 117576 Singapore Singapore	true
Department of Computer Science and Operations Research, University of Montreal, Montréal, Canada H3C 3J7	Concordia Univ, Dept Comp Sci, Montreal, PQ H3G 1M8, Canada	false
Wuhan Univ Technol, Hubei Digital Mfg Key Lab, Wuhan 430070, Peoples R China	Dartmouth College, Department of Physics and Astronomy, 6127 Wilder Lab, Hanover, NH 03755, United States	false
KANAZAWA UNIV,DEPT MECH SYST ENGN,2-40-20 KODATSUNO,KANAZAWA,ISHIKAWA 920,JAPAN	FUKUYAMA UNIV,FAC ENGN,FUKUYAMA,HIROSHIMA 72902,JAPAN	false
IBM Systems and Technology Group, Rochester, MN	Centre for Commun. Res., Univ. of Bristol, UK	false
Illinois Institute of Technology, Chicago, IL	IIT, Chicago, IL 60616 USA	false
Univ Southampton, Sch Elect & Comp Sci, Southampton SO17 1BJ, Hants, England	School of ECS|University of Southampton	true
Western Res Co Inc, Tucson, AZ 85719 USA	Department of Electrical, Computer, and System Engineering, Rensselaer Polytechnic Institute, Troy, NY 12180, USA	false
Fujitsu Limited	Department of Mathematics, Cochin University of Science and Technology, Kochi, Kerala, India	false
Southeast Univ, Dept Math, Nanjing 210096, Peoples R China	Department of Mathematics, Xiangnan University, Chenzhou 423000, China	false
Shenyang Normal Univ, Shenyang, Peoples R China	Microsoft Research, Redmond, WA, USA	false
Tsinghua University, Beijing, China	Shenyang Normal Univ, Shenyang, Peoples R China	false
Shenyang Normal Univ, Shenyang, Peoples R China	Hunan University of Science and Technology, China	false
matlj@nus.edu.sg	Shenyang Normal Univ, Shenyang, Peoples R China	false
Shenyang Normal Univ, Shenyang, Peoples R China	Department of Computer Science, Western Oregon State College, Monmouth, OR and Department of Computer Science, Oregon State University, Corvallis, Oregon	false
Shenyang Normal Univ, Shenyang, Peoples R China	Department of Mathematics, National University of Singapore, 117543, Singapore	false
Old Dominion Univ, Dept Comp Sci, Norfolk, VA 23529 USA	Nagoya Inst Technol, Dept Elect & Comp Engn, Showa Ku, Nagoya, Aichi 4668555, Japan	false
Old Dominion Univ., Norfolk, VA	Nagoya Inst Technol, Dept Elect & Comp Engn, Showa Ku, Nagoya, Aichi 4668555, Japan	false
School of Informatics|University of Edinburgh	Centre for Cognitive Science, University of Edinburgh	true
Xidian Univ, Dept Appl Math, Xian 710071, Peoples R China	University of South Florida	false
University of South Florida	Computer Science Deptartment, University of Nebraska at Omaha, Omaha, NE	false
University of South Florida	Research Center for Information Security (RCIS), National Institute of Advanced Industrial Science and Technology (AIST) Japan	false
University of South Florida	Swiss Federal Institute of Technology (ETH)	false
University of South Florida	Harbin Inst Technol, Shenzen Grad Sch, Sch Comp Sci & Technol, IIIRC, Shenzhen, Peoples R China	false
University of South Florida	Natl Univ Singapore, Dept Elect & Comp Engn, Singapore 117583, Singapore	false
University of South Florida	Albert-Ludwigs University of Freiburg, Freiburg, Germany	false
University of South Florida	University of Science and Technology of China	false
University of South Florida	Princeton University	false
State Key Lab of Software Engineering, Wuhan University, Wuhan, 430072 China	Department of Computer Science, National University of Singapore	false
Department of Computer Science, National University of Singapore	College of Mathematics and Information Engineering, Jiaxing University, 314001, China	false
University of California Santa Cruz	Department of Computer Science, National University of Singapore	false
Department of Computer Science|School of Computing|National University of Singapore	Department of Computer Science, National University of Singapore	true
University of British Columbia, Department of Electrical and Computer Engineering, Vancouver, Canada	Alliance Innovat Lab Silicon Valley, ACV Analyt, Santa Clara, CA 95051 USA	false
University of British Columbia, Department of Electrical and Computer Engineering, Vancouver, Canada	Univ British Columbia, Dept Elect & Comp Engn, Vancouver, BC V5Z 1M9, Canada	true
Xi'an Jiaotong University(Xi'an Jiaotong University,Xi'an Jiaotong Univ,Xi'an Jiaotong Univ.),Xi An,China	Chongqing Three Gorges Univ, Sch Econ & Management, Chongqing 404000, Peoples R China	false
State Key Lab of Networking and Switching Technology, Beijing University of Posts & Telecommunications, Beijing, China 100876	Chongqing Three Gorges Univ, Sch Econ & Management, Chongqing 404000, Peoples R China	false
Chongqing Three Gorges Univ, Sch Econ & Management, Chongqing 404000, Peoples R China	Beijing Univ Technol, Signal & Informat Proc Lab, Beijing, Peoples R China	false
Intel China Research Center, Beijing, China	China Runtime Technologies Lab, Intel China Research Center	true
Huawei Techonl Co Ltd, Shenzhen 518129, Guangdong, Peoples R China	Commun. Res. Lab., McMaster Univ., Hamilton, Ont.	false
Tongji Univ, Sch Econ & Management, Shanghai 200092, Peoples R China	Commun. Res. Lab., McMaster Univ., Hamilton, Ont.	false
Shenyang Liaong Univ, Inst Special Engn, Shenyang, Peoples R China	Department of Computer Science, Memorial University of Newfoundland, St. John's, Nfld, A1C 5S7, Canada	false
Shenyang Liaong Univ, Inst Special Engn, Shenyang, Peoples R China	School of Electronics Engineering and Computer Science, Peking University	false
Syracuse University, Syracuse, NY	Shenyang Liaong Univ, Inst Special Engn, Shenyang, Peoples R China	false
peking university	Shenyang Liaong Univ, Inst Special Engn, Shenyang, Peoples R China	false
University of California, San Diego	Microsoft	false
Univ Calif San Diego, Dept Comp Sci & Engn, San Diego, CA 92103 USA	Microsoft	false
Microsoft Res, Mountain View, CA 94043 USA	Microsoft	false
New York University	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Shandong Univ Sci & Technol, Coll Mech & Elect Engn, Qingdao 266590, Peoples R China	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Wireless Theories and Technologies Lab, Beijing University of Posts and Telecommunications, Beijing, China	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Univ Tokyo, Meguro Ku, 4-6-1 Komaba, Tokyo 1538505, Japan	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Shanghai Jiao Tong Univ, Sch Mech Engn, Shanghai 200030, Peoples R China	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Univ Maryland, Dept Civil & Environm Engn, College Pk, MD 20742 USA	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Carnegie Mellon University	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
School of Automation, Northwestern Polytechnical University, Xi'an, China, Department of Computer Science and Bioimaging Research Center, The University of Georgia, Athens, GA	Beijing Univ Posts & Telecommun, WT&T Lab, Beijing 100088, Peoples R China	false
Natl Informat Control Lab, Chengdu, Peoples R China	Chinese Academy of Sciences, China	false
Natl Informat Control Lab, Chengdu, Peoples R China	National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Science, Beijing, China	false
Tsinghua University, China	Natl Informat Control Lab, Chengdu, Peoples R China	false
ecole polytechnique	chinese academy of sciences	false
CMC Limited, 115 Sarojini Devi Road, Secunderabad - 500 003, India	AT&T BELL LABS,SPEECH RES DEPT,MURRAY HILL,NJ 07974	false
AT&T Labs Research	AT&T BELL LABS,SPEECH RES DEPT,MURRAY HILL,NJ 07974	false
The University of Adelaide, Adelaide, Australia	HIT, State Key Lab Robot & Syst, Harbin 150001, Peoples R China	false
Department of Operations Research|Stanford University	Department of Operations Research, Stanford University, Stanford, CA	true
ETH Zurich, Switzerland	ETH Zurich Computer Engineering and Networks Laboratory (TIK) 8092 Zurich Switzerland	false
Swiss Fed Inst Technol, Distributed Comp Grp, Zurich, Switzerland	ETH Zurich, Switzerland	false
Telecom Bretagne, Inst Mines Telecom, F-29238 Brest, France	Shenzhen VisuCA Key Lab / SIAT	false
University of Notre Dame	Department of Computer Science and Engineering|University of South Florida	false
Hongik Univ, Dept Comp Engn, Seoul, South Korea	Dept. of Computer Science, Kwangwoon University, Korea	false
Univ. of Arizona, Tucson	Radiation Safety Division, Indira Gandhi Centre for Atomic Research, Kalpakkam, India 603 102	false
Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA	Department of Electrical and Systems Engineering, University of Pennsylvania, Philadelphia, PA	true
National Laboratory of Pattern Recognition, CASIA, China	Chinese Acad Sci, Inst Automat, Natl Lab Pattern Recognit, Beijing, Peoples R China	false
National Laboratory of Pattern Recognition, CASIA, China	Chinese Academy of Sciences, National Laboratory of Pattern Recognition, Institute of Automation, Beijing, VT, P.R. China	true
School of Information Resources Management, Renmin University of China, Beijing, China 100872	Dept of Electr. & Comput. Eng., Rutgers Univ., Piscataway, NJ, USA	false
Zhejiang Univ, Dept Comp Sci, Hangzhou, Peoples R China	Inst. of Acoust., Chinese Acad. of Sci., Beijing, China	false
Zhejiang Univ, Dept Comp Sci, Hangzhou, Peoples R China	Chinese Acad Meteorol Sci, Inst Atmospher Sounding, Beijing 100081, Peoples R China	false
UNIV ARIZONA,DEPT ELECT & COMP ENGN,TUCSON,AZ 85721, USA	Department of Electrical, Computer, and System Engineering, Rensselaer Polytechnic Institute, Troy, NY 12180, USA	false
Western Res Co Inc, Tucson, AZ 85719 USA	UNIV ARIZONA,DEPT ELECT & COMP ENGN,TUCSON,AZ 85721, USA	false
Shanghai Fudan University, China	Fudan Univ, State Key Lab ASIC & Syst, Shanghai, Peoples R China	false
Universal Inst Engn & Technol Lalru, Lalru, India	Univ Cambridge, Comp Lab, JJ Thomson Ave, Cambridge CB3 0FD, England	false
University of California, Irvine, USA	Georgia Institute of Technology|c|	false
University of California, Irvine, USA	PRAJA, Inc., San Diego, CA	false
University of California, Irvine, USA	Praja	false
Univ Texas, Dept Comp Sci, Richardson, TX 75083 USA	College of Computer Science, Chongqing University, Chongqing, China	false
College of Computer Science, Chongqing University, Chongqing, China	Chongqing Univ, Coll Comp Sci, Chongqing 630044, Peoples R China	false
UNIV NOTRE DAME,DEPT COMP SCI & ENGN,NOTRE DAME,IN 46556	College of Computer Science, Chongqing University, Chongqing, China	false
Univ Connecticut, Ctr Hlth, Ctr Cell Anal & Modeling, Farmington, CT 06030 USA	Tufts Univ, Dept Comp Sci, 161 Coll Ave, Medford, MA 02155 USA	false
Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Shaanxi, Peoples R China	University of Missouri, USA	false
University of Missouri, USA	Department of Computing and Information Sciences, Florida International University, Miami, FL	false
University of Missouri, USA	Graduate Telecommunications and Networking Program University of Pittsburgh, Pittsburgh, PA 15260	false
University of Missouri, USA	Shanghai Jiao Tong Univ, Sch Elect Informat & Elect Engn, Shanghai 200240, Peoples R China	false
University of Missouri, USA	Department of Electrical Engineering, Florida Atlantic University, Boac Raton, FL	false
University of Missouri, USA	Fudan Univ, Shanghai 201203, Peoples R China	false
University of Missouri, USA	Computer Engineering Department, University of California, Santa Cruz, Santa Cruz, USA 95064	false
University of Missouri, USA	Fudan Univ, Sch Comp Sci, Shanghai, Peoples R China	false
University of Missouri, USA	Department of Electrical and Computer Engineering, University of Alberta, Alberta, Canada	false
University of Missouri, USA	Guilin Univ Elect Technol, Sch Comp Sci & Control, Guilin 541004, Peoples R China	false
University of Missouri, USA	Kyushu Sangyo Univ, Grad Sch Informat Sci, Fukuoka, Japan	false
University of Missouri, USA	Harbin Engineering University, Harbin, HLJ, P.R.China	false
University of Missouri, USA	ContentGuard Inc., El Segundo, CA, USA	false
University of Missouri, USA	Sch. of Inf. Sci. & Eng., Shandong Univ., Jinan	false
University of Missouri, USA	University of Connecticut, Storrs, CT 06269,	false
University of Missouri, USA	Tianjin University, Tianjin, China	false
University of Missouri, USA	Nanyang Technol Univ, Sch Mech & Prod Engn, Robot Res Ctr, Singapore 639798, Singapore	false
University of Missouri, USA	Institute of Digital and Computer System, Tampere University of Technology, Tampere, Finland	false
University of Missouri, USA	State University of New York at Stony Brook, Stony Brook, NY, United States	false
Libera Università di Bolzano, (Italy)	Department of Computer Science, University of Bozen, I-39100 Bozen, Italy	false
Univ Hong Kong, Dept Elect & Elect Engn, Hong Kong, Hong Kong, Peoples R China	Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong	true
Yale Univ, Program Computat Biol & Bioinformat, New Haven, CT 06520 USA	Department of Computer Science, Yale University  51 Prospect Street, New Haven, CT 06511, USA	false
Yale Univ, Program Computat Biol & Bioinformat, New Haven, CT 06511 USA	Department of Computer Science, Yale University  51 Prospect Street, New Haven, CT 06511, USA	true
School of Science, Shanghai Institute of Technology, Shanghai, People's Republic of China 201418	Department of Computer Science and Engineering, University of California, San Diego	false
Iowa State Univ, Dept Elect & Comp Engn, Ames, IA 50011 USA	Beijing Institute of Technology, Beijing, China	false
University College Dublin, Belfield, Ireland	Chair of Computer Science,University College Dublin,Dublin 4,Ireland	false
Univ Southampton, Dept Elect & Comp Sci, Image Speech & Intelligent Syst Grp, Southampton SO17 1BJ, Hants, England	Intelligent Systems Group, Department of Electronics and Computer Science, University of Southampton, SoutHampton, UK	true
Department of Information and Communication Engineering, Chaoyang University of Technology, Taiwan	Department of Information and Communication Engineering, ChaoYang University of Technology, Taichung, Taiwan, ROC	false
Univ British Columbia, Dept Elect & Comp Engn, 332 Main Mall, Vancouver, BC, Canada	Alliance Innovat Lab Silicon Valley, ACV Analyt, Santa Clara, CA 95051 USA	false
Univ British Columbia, Dept Elect & Comp Engn, Vancouver, BC V5Z 1M9, Canada	Univ British Columbia, Dept Elect & Comp Engn, 332 Main Mall, Vancouver, BC, Canada	true
Shenyang Normal Univ, Coll Software, Shenyang 110034, Peoples R China	Chinese Peoples Armed Police Forces Acad, Fire Engn Dept, Langfang 065000, Hebei, Peoples R China	false
University of Minnesota, Sperry Rand Corporation, Roseville, Minnesota	University of Minnesota, Sperry Rand Corporation, Minneapolis, Minnesota	false
Harbin Institute of Technology	Department of Computer Science, Harbin Institute of Technology, China	true
Natl Lib Med, Natl Ctr Biotechnol Informat, NIH, Bethesda, MD 20894 USA	National Center for Biotechnology Information, Bethesda, MD	true
Imperial College of Science Technology & Medicine	Imperial College Electrical Engineering Dept. Intelligent & Interactive Systems Group SW7 2BT London UK	false
Dept. of Electr. & Comput. Eng., Western Ontario Univ., London, Ont., Canada	CFD Research Corporation, 215 Wynn Dr., Technology Place, 5th Floor, Huntsville, AL 35805, USA	false
Fuzhou Univ, Coll Math & Comp Sci, Fuzhou 350108, Peoples R China	Fuzhou Univ, Coll Math & Comp Sci, Fuzhou 350108, Fujian, Peoples R China	true
School of Engineering and Mathematical Sciences, La Trobe University, Australia	Hong Kong Baptist University, Kowloon Tong, Hong Kong	false
UNIV ALBERTA,DEPT MATH SCI,EDMONTON,AB T6G 2G1,CANADA	McGill Univ, Dept Elect Engn, Montreal, PQ H3A 2A7, Canada	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Beijing Genom Inst Shenzhen, Shenzhen 518083, Peoples R China	false
University College London, London, United Kingdom	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
ibm	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
Univ Calif Los Angeles, Dept Elect Engn, Los Angeles, CA 90095 USA	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
Tsinghua Univ, Dept Elect Engn, Tsinghua Natl Lab Informat Sci & Technol, Beijing 100084, Peoples R China	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Minist Publ Secur, Res Inst 3, Shanghai 200031, Peoples R China	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Dalian Univ Technol, Dept Appl Math, Dalian 116024, Peoples R China	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Beihang University of China, HaiDian District, Beijing, China	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Indiana University	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Department of Computer Science, University of Wisconsin at Milwaukee, USA	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Department of Electronic and Computer Engineering, Hanyang University	false
Tongji Univ, Dept Control Sci & Engn, Shanghai 201804, Peoples R China	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
Univ Cincinnati, Dept Elect & Comp Engn & Comp Sci, Cincinnati, OH 45221 USA	Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	false
Sichuan Univ, Sch Comp Sci, Chengdu 610065, Peoples R China	Institute of Computing Technology, Chinese Academy of Sciences, Beijing 100080, People's Republic of China	false
Xiangfan Univ, Sch Math & Comp Sci, Xiangfan, Peoples R China	School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA	false
NEC Laboratories China, Beijing, China	Dept. of Autom., Tsinghua Univ., Beijing	false
Rutgers State Univ, Dept Comp Sci, Piscataway, NJ 08854 USA	Dept. of Autom., Tsinghua Univ., Beijing	false
ESAT-MICAS, Katholieke Universiteit Leuven, Leuven, Belgium	Dept. of Autom., Tsinghua Univ., Beijing	false
Dept. of Autom., Tsinghua Univ., Beijing	Department of Computer Science, University of Maryland, College Park, New York, MD 20742, USA	false
Dept. of Autom., Tsinghua Univ., Beijing	Department of Automation, Tsinghua University, Beijing, China	true
Division of Medicine, St. Thomas' Hospital, London, UK	Arizona State Univ, Dept Chem & Biochem, Tempe, AZ 85287 USA	false
Xi’an Jiaotong University Suzhou Research School, Suzhou, China	Xidian Univ, Natl Key Lab Radar Signal Proc, Xian 710071, Peoples R China	false
Xidian Univ, Natl Key Lab Radar Signal Proc, Xian 710071, Peoples R China	Beihang Univ, Inst Software Engn, Beijing 100083, Peoples R China	false
Xidian Univ, Natl Key Lab Radar Signal Proc, Xian 710071, Peoples R China	Lanzhou Univ, Sch Life Sci, MOE Key Lab Arid & Grassland Ecol, Lanzhou 730000, Gansu, Peoples R China	false
McMaster Univ, Dept Elect & Comp Engn, Hamilton, ON L8S 4L8, Canada	Department of Electrical and Computer Engineering, ITB-A324, McMaster University, Hamilton, Ontario L8S 4K1, Canada.	true
Yonsei Univ., Seoul, South Korea	National Institute of Standards and TechnologyGaithersburg;	false
Yonsei Univ., Seoul, South Korea	Dept. Computer Science Yonsei University, Seoul, Korea	false
University of Notre Dame Department of Computer Science and Engineering Notre Dame IN 46556 USA	Univ Notre Dame, Dept Comp Sci & Engn, Notre Dame, IN 46556 USA	false
Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	Institute of Software|School of Electronics Engineering and Computer Science|Peking University	false
Univ Utah, Dept Comp Sci, Salt Lake City, UT 84112 USA	Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	false
Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	Digital Biology Laboratory, Department of Computer Science, University of Missouri&#45/Columbia, Columbia, MO, USA/ UT&#45/ORNL Graduate School of Genome Science and Technology, Oak Ridge, TN, USA ...	false
Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	State Key Laboratory of Information Security (SKLOIS), Institute of Information Engineering, Chinese Academy of Sciences, China	false
Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	Southwest Jiaotong Univ, Prov Key Lab Informat Coding & Transmiss, Chengdu 610031, Peoples R China	false
Swiss Federal Institute of Technology in Lausanne (EPFL), Lausanne, Switzerland	Swiss Federal Institute of Technology (EPFL), CH-1015, Lausanne, Switzerland	true
Nanyang Technol. Univ., Singapore	Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore	false
Nanyang Technol. Univ., Singapore	Chinese University of Hong Kong	false
Nanyang Technol. Univ., Singapore	NUS, Singapore, Singapore, Singapore	false
Nanyang Technol. Univ., Singapore	Department of Electrical and Computer Engineering, National University of Singapore, Singapore	false
Univ Illinois, Beckman Inst, Urbana, IL 61801 USA	Nanyang Technol. Univ., Singapore	false
Nanyang Technol. Univ., Singapore	LMAM, Peking University, Beijing, P.R. China	false
Telecommunications Research Center	Department of Computer ScienceInformatik|Aachen University of Technology	false
National Chung-Hsing Univ., Taichung, Taiwan, Republic of China	Chang Gung Univ, Grad Inst Med Mechatron, Taoyuan, Taiwan	false
Lucent Technologies, Bell Labs Innovations, Crawford Hill Laboratory, Holmdel, NJ	AT&T BELL LABS,COMMUN SYST RES LAB,HOLMDEL,NJ 07733, USA	true
School of Information Science, Japan Advanced Institute of Science and Technology, Nomi, Ishikawa, Japan	Japan Advanced Institute of Science and Technology	false
University of Freiburg, Germany	Dalhousie University, Halifax, N.S., Canada	false
Louisiana State Univ, Dept Elect & Comp Engn, Commun & Signal Proc Lab, Baton Rouge, LA 70803 USA	Department of Electrical Computer Engineering, Carnegie Mellon University, Pittsburgh, PA	false
California Institute of Technology, Pasadena, CA	CALTECH, Dept Comp Sci, Pasadena, CA 91125 USA	true
Singapore Polytechnic, School of EEE, Singapore, Singapore and Nanyang Technological University, BioInformatics Research Center, Singapore	REVA University	false
Singapore Polytechnic, School of EEE, Singapore, Singapore and Nanyang Technological University, BioInformatics Research Center, Singapore	IBM Research - India, Vasant Kunj, New Delhi, India	false
Singapore Polytechnic, School of EEE, Singapore, Singapore and Nanyang Technological University, BioInformatics Research Center, Singapore	School of Aerospace, Mechanical and Manufacturing Engineering, RMIT University, 124 LaTrobe Street, Melbourne, VIC 3000, Australia	false
School of Communication and Information Engineering, shanghai, China	Key Lab. of Advanced Display and System Application, Ministry of Education, Shanghai University, Shanghai, China 200072	false
Key Laboratory of Advanced Display and System Application, Ministry of Education, Shanghai University, Shanghai 200072, China	Key Lab. of Advanced Display and System Application, Ministry of Education, Shanghai University, Shanghai, China 200072	true
